pkey,created_on,last_updated_on,version,balls,fours,innings,maidens,no_balls,position,runs_0,runs,sixes,status,wickets,wide_balls,match_pkey,player_pkey
22802,"2021-02-15 01:06:43",NULL,0,18,NULL,2,0,0,4,0,37,NULL,NULL,1,0,2120,211
22803,"2021-02-15 01:06:43",NULL,0,12,NULL,2,0,0,5,0,14,NULL,NULL,0,1,2120,3082
22804,"2021-02-15 01:06:43",NULL,0,18,NULL,2,0,0,6,0,21,NULL,NULL,0,0,2120,3105
22805,"2021-02-15 01:06:45",NULL,0,24,NULL,1,0,0,1,0,35,NULL,NULL,2,0,2121,3087
22806,"2021-02-15 01:06:45",NULL,0,24,NULL,1,0,0,2,0,33,NULL,NULL,0,1,2121,495
22807,"2021-02-15 01:06:45",NULL,0,24,NULL,1,0,0,3,0,40,NULL,NULL,0,2,2121,209
22808,"2021-02-15 01:06:45",NULL,0,24,NULL,1,0,0,4,0,44,NULL,NULL,1,1,2121,500
22809,"2021-02-15 01:06:45",NULL,0,18,NULL,1,0,0,5,0,32,NULL,NULL,1,0,2121,3111
22810,"2021-02-15 01:06:45",NULL,0,6,NULL,1,0,0,6,0,16,NULL,NULL,0,2,2121,957
22811,"2021-02-15 01:06:45",NULL,0,24,NULL,2,0,0,1,0,47,NULL,NULL,1,4,2121,485
22812,"2021-02-15 01:06:45",NULL,0,24,NULL,2,0,0,2,0,24,NULL,NULL,2,1,2121,560
22813,"2021-02-15 01:06:45",NULL,0,24,NULL,2,0,0,3,0,22,NULL,NULL,1,1,2121,3094
22814,"2021-02-15 01:06:45",NULL,0,24,NULL,2,0,0,4,0,24,NULL,NULL,4,1,2121,499
22815,"2021-02-15 01:06:45",NULL,0,24,NULL,2,0,0,5,0,30,NULL,NULL,1,2,2121,3103
22816,"2021-02-15 01:06:47",NULL,0,24,NULL,1,0,0,1,0,20,NULL,NULL,0,0,2122,3115
22817,"2021-02-15 01:06:47",NULL,0,24,NULL,1,0,0,2,0,25,NULL,NULL,3,0,2122,3060
22818,"2021-02-15 01:06:47",NULL,0,24,NULL,1,0,0,3,0,38,NULL,NULL,1,0,2122,184
22819,"2021-02-15 01:06:47",NULL,0,18,NULL,1,0,0,4,0,25,NULL,NULL,1,2,2122,3068
22820,"2021-02-15 01:06:47",NULL,0,24,NULL,1,0,0,5,0,22,NULL,NULL,1,1,2122,3061
22821,"2021-02-15 01:06:47",NULL,0,6,NULL,1,0,0,6,0,9,NULL,NULL,1,0,2122,3114
22822,"2021-02-15 01:06:47",NULL,0,24,NULL,2,0,0,1,0,23,NULL,NULL,1,0,2122,3112
22823,"2021-02-15 01:06:47",NULL,0,24,NULL,2,0,0,2,0,46,NULL,NULL,0,0,2122,3105
22824,"2021-02-15 01:06:47",NULL,0,12,NULL,2,0,0,3,0,13,NULL,NULL,0,0,2122,1488
22825,"2021-02-15 01:06:47",NULL,0,17,NULL,2,0,1,4,0,26,NULL,NULL,1,1,2122,3079
22826,"2021-02-15 01:06:47",NULL,0,6,NULL,2,0,0,5,0,10,NULL,NULL,0,0,2122,639
22827,"2021-02-15 01:06:47",NULL,0,24,NULL,2,0,0,6,0,29,NULL,NULL,1,0,2122,3082
22828,"2021-02-15 01:06:49",NULL,0,24,NULL,1,0,0,1,0,24,NULL,NULL,2,0,2123,841
22829,"2021-02-15 01:06:49",NULL,0,12,NULL,1,0,0,2,0,20,NULL,NULL,1,1,2123,3107
22830,"2021-02-15 01:06:49",NULL,0,18,NULL,1,0,0,3,0,18,NULL,NULL,1,0,2123,3108
22831,"2021-02-15 01:06:49",NULL,0,18,NULL,1,0,0,4,0,15,NULL,NULL,2,1,2123,497
22832,"2021-02-15 01:06:49",NULL,0,24,NULL,1,0,0,5,0,24,NULL,NULL,2,0,2123,1251
22833,"2021-02-15 01:06:49",NULL,0,24,NULL,1,0,0,6,0,23,NULL,NULL,1,0,2123,3085
22834,"2021-02-15 01:06:49",NULL,0,12,NULL,2,0,0,1,0,16,NULL,NULL,1,1,2123,3072
22835,"2021-02-15 01:06:49",NULL,0,24,NULL,2,0,0,2,0,30,NULL,NULL,0,0,2123,3099
22836,"2021-02-15 01:06:49",NULL,0,15,NULL,2,0,0,3,0,26,NULL,NULL,1,0,2123,3078
22837,"2021-02-15 01:06:49",NULL,0,24,NULL,2,0,0,4,0,20,NULL,NULL,2,1,2123,3077
22838,"2021-02-15 01:06:49",NULL,0,24,NULL,2,0,0,5,0,27,NULL,NULL,0,0,2123,546
22839,"2021-02-15 01:06:49",NULL,0,12,NULL,2,0,0,6,0,19,NULL,NULL,0,0,2123,3075
22840,"2021-02-15 01:06:50",NULL,0,24,NULL,1,0,1,1,0,33,NULL,NULL,1,0,2124,3086
22841,"2021-02-15 01:06:50",NULL,0,12,NULL,1,0,0,2,0,42,NULL,NULL,0,0,2124,3087
22842,"2021-02-15 01:06:50",NULL,0,24,NULL,1,0,0,3,0,29,NULL,NULL,0,1,2124,209
22843,"2021-02-15 01:06:50",NULL,0,24,NULL,1,0,1,4,0,21,NULL,NULL,3,0,2124,495
22844,"2021-02-15 01:06:50",NULL,0,18,NULL,1,0,0,5,0,28,NULL,NULL,1,1,2124,500
22845,"2021-02-15 01:06:50",NULL,0,18,NULL,1,0,0,6,0,22,NULL,NULL,1,0,2124,957
22846,"2021-02-15 01:06:50",NULL,0,18,NULL,2,0,0,1,0,26,NULL,NULL,1,0,2124,485
22847,"2021-02-15 01:06:50",NULL,0,24,NULL,2,0,0,2,0,37,NULL,NULL,2,0,2124,560
22848,"2021-02-15 01:06:50",NULL,0,18,NULL,2,0,0,3,0,25,NULL,NULL,1,0,2124,3094
22849,"2021-02-15 01:06:50",NULL,0,24,NULL,2,0,0,4,0,31,NULL,NULL,0,0,2124,499
22850,"2021-02-15 01:06:50",NULL,0,12,NULL,2,0,0,5,0,39,NULL,NULL,0,1,2124,3103
22851,"2021-02-15 01:06:50",NULL,0,12,NULL,2,0,0,6,0,23,NULL,NULL,1,0,2124,939
22852,"2021-02-15 01:06:52",NULL,0,24,NULL,1,0,0,1,0,26,NULL,NULL,2,0,2125,841
22853,"2021-02-15 01:06:52",NULL,0,18,NULL,1,0,0,2,0,18,NULL,NULL,1,0,2125,1213
22854,"2021-02-15 01:06:52",NULL,0,18,NULL,1,0,0,3,0,28,NULL,NULL,1,3,2125,497
22855,"2021-02-15 01:06:52",NULL,0,18,NULL,1,0,0,4,0,29,NULL,NULL,1,0,2125,3108
22856,"2021-02-15 01:06:52",NULL,0,24,NULL,1,0,0,5,0,34,NULL,NULL,0,0,2125,1251
22857,"2021-02-15 01:06:52",NULL,0,18,NULL,1,0,0,6,0,18,NULL,NULL,1,1,2125,3085
22858,"2021-02-15 01:06:52",NULL,0,12,NULL,2,0,0,1,0,31,NULL,NULL,0,5,2125,3112
22859,"2021-02-15 01:06:52",NULL,0,24,NULL,2,0,0,2,0,47,NULL,NULL,1,2,2125,3079
22860,"2021-02-15 01:06:52",NULL,0,18,NULL,2,0,0,3,0,39,NULL,NULL,1,0,2125,1488
22861,"2021-02-15 01:06:52",NULL,0,12,NULL,2,0,0,4,0,31,NULL,NULL,0,1,2125,639
22862,"2021-02-15 01:06:52",NULL,0,12,NULL,2,0,0,5,0,13,NULL,NULL,1,0,2125,3082
22863,"2021-02-15 01:06:53",NULL,0,18,NULL,1,0,0,1,0,24,NULL,NULL,0,0,2126,3104
22864,"2021-02-15 01:06:53",NULL,0,18,NULL,1,0,0,2,0,20,NULL,NULL,1,0,2126,3072
22865,"2021-02-15 01:06:53",NULL,0,18,NULL,1,0,0,3,0,23,NULL,NULL,2,0,2126,3099
22866,"2021-02-15 01:06:53",NULL,0,24,NULL,1,0,0,4,0,35,NULL,NULL,0,2,2126,546
22867,"2021-02-15 01:06:53",NULL,0,24,NULL,1,0,0,5,0,32,NULL,NULL,0,0,2126,3077
22868,"2021-02-15 01:06:53",NULL,0,18,NULL,1,0,0,6,0,34,NULL,NULL,2,1,2126,3078
22869,"2021-02-15 01:06:53",NULL,0,24,NULL,2,0,0,1,0,24,NULL,NULL,1,0,2126,3115
22870,"2021-02-15 01:06:53",NULL,0,24,NULL,2,0,0,2,0,38,NULL,NULL,2,2,2126,3060
22871,"2021-02-15 01:06:53",NULL,0,6,NULL,2,0,0,3,0,16,NULL,NULL,0,0,2126,3061
22872,"2021-02-15 01:06:53",NULL,0,24,NULL,2,0,0,4,0,20,NULL,NULL,1,0,2126,184
22873,"2021-02-15 01:06:53",NULL,0,24,NULL,2,0,0,5,0,32,NULL,NULL,2,0,2126,3068
22874,"2021-02-15 01:06:53",NULL,0,6,NULL,2,0,0,6,0,10,NULL,NULL,0,0,2126,484
22875,"2021-02-15 01:06:53",NULL,0,12,NULL,2,0,0,7,0,11,NULL,NULL,1,2,2126,3114
22876,"2021-02-15 01:06:55",NULL,0,24,NULL,1,0,0,1,0,28,NULL,NULL,1,1,2127,495
22877,"2021-02-15 01:06:55",NULL,0,18,NULL,1,0,0,2,0,32,NULL,NULL,2,0,2127,3086
22878,"2021-02-15 01:06:55",NULL,0,12,NULL,1,0,0,3,0,14,NULL,NULL,0,0,2127,3119
22879,"2021-02-15 01:06:55",NULL,0,24,NULL,1,0,0,4,0,28,NULL,NULL,2,2,2127,209
22880,"2021-02-15 01:06:55",NULL,0,24,NULL,1,0,1,5,0,33,NULL,NULL,2,0,2127,500
22881,"2021-02-15 01:06:55",NULL,0,18,NULL,1,0,0,6,0,20,NULL,NULL,1,0,2127,3111
22882,"2021-02-15 01:06:55",NULL,0,12,NULL,2,0,0,1,0,25,NULL,NULL,0,0,2127,3082
22883,"2021-02-15 01:06:55",NULL,0,24,NULL,2,0,0,2,0,38,NULL,NULL,0,0,2127,1742
22884,"2021-02-15 01:06:55",NULL,0,18,NULL,2,0,0,3,0,19,NULL,NULL,0,0,2127,3113
22885,"2021-02-15 01:06:55",NULL,0,18,NULL,2,0,0,4,0,27,NULL,NULL,1,2,2127,639
22886,"2021-02-15 01:06:55",NULL,0,18,NULL,2,0,0,5,0,37,NULL,NULL,0,2,2127,3079
22887,"2021-02-15 01:06:55",NULL,0,6,NULL,2,0,0,6,0,10,NULL,NULL,0,0,2127,3101
22888,"2021-02-15 01:06:59",NULL,0,24,NULL,1,0,0,1,0,29,NULL,NULL,1,3,2130,3113
22889,"2021-02-15 01:06:59",NULL,0,24,NULL,1,0,0,2,0,44,NULL,NULL,2,1,2130,1488
22890,"2021-02-15 01:06:59",NULL,0,24,NULL,1,0,0,3,0,24,NULL,NULL,3,1,2130,480
22891,"2021-02-15 01:06:59",NULL,0,24,NULL,1,0,0,4,0,36,NULL,NULL,0,0,2130,1742
22892,"2021-02-15 01:06:59",NULL,0,24,NULL,1,0,0,5,0,14,NULL,NULL,3,0,2130,3121
22893,"2021-02-15 01:06:59",NULL,0,24,NULL,2,0,0,1,0,24,NULL,NULL,0,1,2130,485
22894,"2021-02-15 01:06:59",NULL,0,24,NULL,2,0,0,2,0,33,NULL,NULL,3,0,2130,486
22895,"2021-02-15 01:06:59",NULL,0,24,NULL,2,0,0,3,0,42,NULL,NULL,2,2,2130,499
22896,"2021-02-15 01:06:59",NULL,0,20,NULL,2,0,0,4,0,30,NULL,NULL,2,0,2130,560
22897,"2021-02-15 01:06:59",NULL,0,18,NULL,2,0,1,5,0,21,NULL,NULL,0,0,2130,3094
22898,"2021-02-15 01:07:02",NULL,0,24,NULL,1,0,0,1,0,25,NULL,NULL,2,0,2131,841
22899,"2021-02-15 01:07:02",NULL,0,24,NULL,1,0,1,2,0,15,NULL,NULL,2,1,2131,1213
22900,"2021-02-15 01:07:02",NULL,0,18,NULL,1,0,0,3,0,43,NULL,NULL,1,0,2131,497
22901,"2021-02-15 01:07:02",NULL,0,6,NULL,1,0,0,4,0,4,NULL,NULL,0,1,2131,3108
22902,"2021-02-15 01:07:02",NULL,0,24,NULL,1,0,0,5,0,30,NULL,NULL,1,1,2131,1251
22903,"2021-02-15 01:07:02",NULL,0,24,NULL,1,0,0,6,0,28,NULL,NULL,1,0,2131,3085
22904,"2021-02-15 01:07:02",NULL,0,18,NULL,2,0,0,1,0,13,NULL,NULL,3,0,2131,3099
22905,"2021-02-15 01:07:02",NULL,0,23,NULL,2,0,0,2,0,32,NULL,NULL,3,1,2131,640
22906,"2021-02-15 01:07:02",NULL,0,6,NULL,2,0,0,3,0,6,NULL,NULL,1,0,2131,3072
22907,"2021-02-15 01:07:02",NULL,0,12,NULL,2,0,0,4,0,8,NULL,NULL,0,0,2131,3078
22908,"2021-02-15 01:07:02",NULL,0,24,NULL,2,0,0,5,0,23,NULL,NULL,1,0,2131,3077
22909,"2021-02-15 01:07:02",NULL,0,6,NULL,2,0,0,6,0,6,NULL,NULL,1,0,2131,3075
22910,"2021-02-15 01:07:04",NULL,0,18,NULL,1,0,1,1,0,23,NULL,NULL,1,0,2132,495
22911,"2021-02-15 01:07:04",NULL,0,24,NULL,1,0,0,2,0,45,NULL,NULL,0,1,2132,3087
22912,"2021-02-15 01:07:04",NULL,0,18,NULL,1,0,0,3,0,30,NULL,NULL,1,0,2132,3086
22913,"2021-02-15 01:07:04",NULL,0,24,NULL,1,0,1,4,0,29,NULL,NULL,0,0,2132,209
22914,"2021-02-15 01:07:04",NULL,0,24,NULL,1,0,0,5,0,35,NULL,NULL,2,0,2132,195
22915,"2021-02-15 01:07:04",NULL,0,12,NULL,1,0,0,6,0,30,NULL,NULL,0,0,2132,500
22916,"2021-02-15 01:07:04",NULL,0,18,NULL,2,0,0,1,0,24,NULL,NULL,2,1,2132,3115
22917,"2021-02-15 01:07:04",NULL,0,18,NULL,2,0,0,2,0,29,NULL,NULL,2,0,2132,3060
22918,"2021-02-15 01:07:04",NULL,0,23,NULL,2,0,0,3,0,45,NULL,NULL,0,0,2132,3118
22919,"2021-02-15 01:07:04",NULL,0,12,NULL,2,0,0,4,0,30,NULL,NULL,0,0,2132,184
22920,"2021-02-15 01:07:04",NULL,0,24,NULL,2,0,0,5,0,62,NULL,NULL,0,2,2132,3068
22921,"2021-02-15 01:07:04",NULL,0,6,NULL,2,0,0,6,0,11,NULL,NULL,0,0,2132,3
22922,"2021-02-15 01:07:06",NULL,0,24,NULL,1,0,0,1,0,31,NULL,NULL,4,1,2133,3113
22923,"2021-02-15 01:07:06",NULL,0,24,NULL,1,0,1,2,0,68,NULL,NULL,1,2,2133,1488
22924,"2021-02-15 01:07:06",NULL,0,24,NULL,1,0,0,3,0,37,NULL,NULL,0,0,2133,480
22925,"2021-02-15 01:07:06",NULL,0,6,NULL,1,0,0,4,0,21,NULL,NULL,0,0,2133,3082
22926,"2021-02-15 01:07:06",NULL,0,24,NULL,1,0,0,5,0,31,NULL,NULL,3,1,2133,3121
22927,"2021-02-15 01:07:06",NULL,0,12,NULL,1,0,0,6,0,11,NULL,NULL,1,0,2133,1742
22928,"2021-02-15 01:07:06",NULL,0,6,NULL,1,0,0,7,0,14,NULL,NULL,0,0,2133,3101
22929,"2021-02-15 01:07:06",NULL,0,12,NULL,2,0,0,1,0,22,NULL,NULL,0,0,2133,485
22930,"2021-02-15 01:07:06",NULL,0,16,NULL,2,0,0,2,0,15,NULL,NULL,3,1,2133,486
22931,"2021-02-15 01:07:06",NULL,0,18,NULL,2,0,0,3,0,23,NULL,NULL,2,1,2133,499
22932,"2021-02-15 01:07:06",NULL,0,18,NULL,2,0,0,4,0,15,NULL,NULL,2,0,2133,560
22933,"2021-02-15 01:07:06",NULL,0,18,NULL,2,0,0,5,0,20,NULL,NULL,3,0,2133,3094
22934,"2021-02-15 01:07:08",NULL,0,24,NULL,1,0,0,1,0,17,NULL,NULL,1,2,2134,3060
22935,"2021-02-15 01:07:08",NULL,0,12,NULL,1,0,0,2,0,25,NULL,NULL,1,1,2134,184
22936,"2021-02-15 01:07:08",NULL,0,24,NULL,1,0,0,3,0,26,NULL,NULL,4,0,2134,3115
22937,"2021-02-15 01:07:08",NULL,0,12,NULL,1,0,0,4,0,22,NULL,NULL,1,1,2134,3118
22938,"2021-02-15 01:07:08",NULL,0,21,NULL,1,0,2,5,0,16,NULL,NULL,1,0,2134,3
22939,"2021-02-15 01:07:08",NULL,0,24,NULL,1,0,0,6,0,34,NULL,NULL,0,3,2134,3068
22940,"2021-02-15 01:07:08",NULL,0,3,NULL,1,0,0,7,0,2,NULL,NULL,0,0,2134,3114
22941,"2021-02-15 01:07:08",NULL,0,24,NULL,2,0,0,1,0,23,NULL,NULL,2,1,2134,640
22942,"2021-02-15 01:07:08",NULL,0,24,NULL,2,0,0,2,0,40,NULL,NULL,0,1,2134,3099
22943,"2021-02-15 01:07:08",NULL,0,12,NULL,2,0,0,3,0,22,NULL,NULL,1,0,2134,3072
22944,"2021-02-15 01:07:08",NULL,0,24,NULL,2,0,0,4,0,31,NULL,NULL,0,1,2134,3077
22945,"2021-02-15 01:07:08",NULL,0,16,NULL,2,0,0,5,0,23,NULL,NULL,1,0,2134,3078
22946,"2021-02-15 01:07:08",NULL,0,6,NULL,2,0,0,6,0,10,NULL,NULL,2,0,2134,3075
22947,"2021-02-15 01:07:10",NULL,0,24,NULL,1,0,0,1,0,34,NULL,NULL,0,0,2135,841
22948,"2021-02-15 01:07:10",NULL,0,24,NULL,1,0,0,2,0,60,NULL,NULL,3,0,2135,1213
22949,"2021-02-15 01:07:10",NULL,0,24,NULL,1,0,0,3,0,38,NULL,NULL,1,2,2135,3107
22950,"2021-02-15 01:07:10",NULL,0,24,NULL,1,0,0,4,0,48,NULL,NULL,1,0,2135,3108
22951,"2021-02-15 01:07:10",NULL,0,24,NULL,1,0,0,5,0,29,NULL,NULL,1,0,2135,1251
22952,"2021-02-15 01:07:10",NULL,0,18,NULL,2,0,0,1,0,19,NULL,NULL,2,0,2135,486
22953,"2021-02-15 01:07:10",NULL,0,24,NULL,2,0,0,2,0,22,NULL,NULL,1,0,2135,485
22954,"2021-02-15 01:07:10",NULL,0,24,NULL,2,0,0,3,0,35,NULL,NULL,2,0,2135,560
22955,"2021-02-15 01:07:10",NULL,0,24,NULL,2,0,1,4,0,31,NULL,NULL,2,2,2135,499
22956,"2021-02-15 01:07:10",NULL,0,6,NULL,2,0,0,5,0,13,NULL,NULL,0,0,2135,939
22957,"2021-02-15 01:07:10",NULL,0,18,NULL,2,0,0,6,0,31,NULL,NULL,1,1,2135,3094
22958,"2021-02-15 01:07:12",NULL,0,24,NULL,1,0,0,1,0,24,NULL,NULL,1,1,2136,495
22959,"2021-02-15 01:07:12",NULL,0,18,NULL,1,0,0,2,0,22,NULL,NULL,1,0,2136,9
22960,"2021-02-15 01:07:12",NULL,0,18,NULL,1,0,0,3,0,55,NULL,NULL,0,2,2136,3087
22961,"2021-02-15 01:07:12",NULL,0,24,NULL,1,0,0,4,0,37,NULL,NULL,1,1,2136,209
22962,"2021-02-15 01:07:12",NULL,0,24,NULL,1,0,0,5,0,29,NULL,NULL,2,0,2136,195
22963,"2021-02-15 01:07:12",NULL,0,12,NULL,1,0,0,6,0,21,NULL,NULL,0,1,2136,500
22964,"2021-02-15 01:07:12",NULL,0,23,NULL,2,0,0,1,0,27,NULL,NULL,1,0,2136,3099
22965,"2021-02-15 01:07:12",NULL,0,24,NULL,2,0,0,2,0,48,NULL,NULL,2,0,2136,640
22966,"2021-02-15 01:07:12",NULL,0,18,NULL,2,0,0,3,0,26,NULL,NULL,2,0,2136,3072
22967,"2021-02-15 01:07:12",NULL,0,18,NULL,2,0,1,4,0,39,NULL,NULL,0,1,2136,3078
22968,"2021-02-15 01:07:12",NULL,0,24,NULL,2,0,0,5,0,37,NULL,NULL,1,0,2136,3077
22969,"2021-02-15 01:07:12",NULL,0,6,NULL,2,0,0,6,0,12,NULL,NULL,0,0,2136,3075
22970,"2021-02-15 01:07:14",NULL,0,24,NULL,1,0,0,1,0,25,NULL,NULL,0,0,2137,841
22971,"2021-02-15 01:07:14",NULL,0,18,NULL,1,0,0,2,0,46,NULL,NULL,0,4,2137,1213
22972,"2021-02-15 01:07:14",NULL,0,24,NULL,1,0,0,3,0,42,NULL,NULL,1,1,2137,3107
22973,"2021-02-15 01:07:14",NULL,0,12,NULL,1,0,0,4,0,19,NULL,NULL,2,1,2137,3108
22974,"2021-02-15 01:07:14",NULL,0,24,NULL,1,0,0,5,0,23,NULL,NULL,2,0,2137,1251
22975,"2021-02-15 01:07:14",NULL,0,18,NULL,1,0,0,6,0,33,NULL,NULL,1,0,2137,3085
22976,"2021-02-15 01:07:14",NULL,0,24,NULL,2,0,0,1,0,43,NULL,NULL,0,0,2137,486
22977,"2021-02-15 01:07:14",NULL,0,24,NULL,2,0,0,2,0,30,NULL,NULL,2,2,2137,485
22978,"2021-02-15 01:07:14",NULL,0,18,NULL,2,0,0,3,0,20,NULL,NULL,0,0,2137,560
22979,"2021-02-15 01:07:14",NULL,0,24,NULL,2,0,0,4,0,34,NULL,NULL,2,2,2137,499
22980,"2021-02-15 01:07:14",NULL,0,24,NULL,2,0,0,5,0,22,NULL,NULL,0,0,2137,3094
22981,"2021-02-15 01:07:14",NULL,0,6,NULL,2,0,0,6,0,11,NULL,NULL,1,0,2137,482
22982,"2021-02-15 01:07:16",NULL,0,6,NULL,1,0,0,1,0,6,NULL,NULL,0,0,2138,480
22983,"2021-02-15 01:07:16",NULL,0,24,NULL,1,0,0,2,0,35,NULL,NULL,3,1,2138,3076
22984,"2021-02-15 01:07:16",NULL,0,24,NULL,1,1,0,3,0,31,NULL,NULL,4,1,2138,3113
22985,"2021-02-15 01:07:16",NULL,0,24,NULL,1,0,0,4,0,22,NULL,NULL,1,0,2138,3122
22986,"2021-02-15 01:07:16",NULL,0,18,NULL,1,0,0,5,0,23,NULL,NULL,0,0,2138,1742
22987,"2021-02-15 01:07:16",NULL,0,24,NULL,1,0,0,6,0,21,NULL,NULL,0,0,2138,3121
22988,"2021-02-15 01:07:16",NULL,0,23,NULL,2,0,1,1,0,29,NULL,NULL,2,0,2138,3060
22989,"2021-02-15 01:07:16",NULL,0,24,NULL,2,0,0,2,0,20,NULL,NULL,2,0,2138,184
22990,"2021-02-15 01:07:16",NULL,0,24,NULL,2,0,0,3,0,30,NULL,NULL,2,0,2138,3115
22991,"2021-02-15 01:07:16",NULL,0,18,NULL,2,0,0,4,0,27,NULL,NULL,1,2,2138,3118
22992,"2021-02-15 01:07:16",NULL,0,18,NULL,2,0,1,5,0,14,NULL,NULL,1,0,2138,3068
22993,"2021-02-15 01:07:16",NULL,0,12,NULL,2,0,0,6,0,21,NULL,NULL,0,0,2138,3114
22994,"2021-02-15 01:07:18",NULL,0,24,NULL,1,0,0,1,0,36,NULL,NULL,0,2,2139,3060
22995,"2021-02-15 01:07:18",NULL,0,24,NULL,1,0,0,2,0,28,NULL,NULL,1,1,2139,184
22996,"2021-02-15 01:07:18",NULL,0,18,NULL,1,0,0,3,0,25,NULL,NULL,1,2,2139,3118
22997,"2021-02-15 01:07:18",NULL,0,24,NULL,1,0,0,4,0,32,NULL,NULL,1,0,2139,3115
22998,"2021-02-15 01:07:18",NULL,0,18,NULL,1,0,0,5,0,25,NULL,NULL,0,0,2139,3068
22999,"2021-02-15 01:07:18",NULL,0,12,NULL,1,0,0,6,0,16,NULL,NULL,2,1,2139,3114
23000,"2021-02-15 01:07:18",NULL,0,21,NULL,2,0,0,1,0,22,NULL,NULL,3,0,2139,486
23001,"2021-02-15 01:07:18",NULL,0,18,NULL,2,0,0,2,0,27,NULL,NULL,1,1,2139,485
23002,"2021-02-15 01:07:18",NULL,0,24,NULL,2,0,0,3,0,14,NULL,NULL,2,1,2139,499
23003,"2021-02-15 01:07:18",NULL,0,18,NULL,2,0,0,4,0,37,NULL,NULL,1,0,2139,3094
23004,"2021-02-15 01:07:18",NULL,0,24,NULL,2,0,0,5,0,26,NULL,NULL,3,1,2139,560
23005,"2021-02-15 01:07:19",NULL,0,24,NULL,1,0,0,1,0,19,NULL,NULL,1,1,2140,3087
23006,"2021-02-15 01:07:19",NULL,0,24,NULL,1,0,0,2,0,24,NULL,NULL,2,0,2140,9
23007,"2021-02-15 01:07:19",NULL,0,18,NULL,1,0,0,3,0,19,NULL,NULL,0,1,2140,209
23008,"2021-02-15 01:07:19",NULL,0,24,NULL,1,0,0,4,0,16,NULL,NULL,3,1,2140,495
23009,"2021-02-15 01:07:19",NULL,0,24,NULL,1,0,0,5,0,15,NULL,NULL,2,1,2140,195
23010,"2021-02-15 01:07:19",NULL,0,6,NULL,1,0,0,6,0,5,NULL,NULL,0,0,2140,500
23011,"2021-02-15 01:07:19",NULL,0,12,NULL,2,0,0,1,0,15,NULL,NULL,0,0,2140,486
23012,"2021-02-15 01:07:19",NULL,0,6,NULL,2,0,0,2,0,10,NULL,NULL,0,0,2140,485
23013,"2021-02-15 01:07:19",NULL,0,12,NULL,2,0,0,3,0,30,NULL,NULL,1,0,2140,499
23014,"2021-02-15 01:07:19",NULL,0,17,NULL,2,0,0,4,0,38,NULL,NULL,0,0,2140,560
23015,"2021-02-15 01:07:19",NULL,0,6,NULL,2,0,0,5,0,10,NULL,NULL,0,1,2140,939
23016,"2021-02-15 01:07:25",NULL,0,12,NULL,1,0,0,1,3,24,NULL,NULL,1,0,2141,3085
23017,"2021-02-15 01:07:25",NULL,0,12,NULL,1,0,0,2,5,28,NULL,NULL,0,0,2141,3132
23018,"2021-02-15 01:07:25",NULL,0,24,NULL,1,0,1,3,7,44,NULL,NULL,1,1,2141,3108
23019,"2021-02-15 01:07:25",NULL,0,24,NULL,1,0,0,4,12,28,NULL,NULL,1,1,2141,538
23020,"2021-02-15 01:07:25",NULL,0,24,NULL,1,0,0,5,3,49,NULL,NULL,1,1,2141,211
23021,"2021-02-15 01:07:25",NULL,0,24,NULL,1,0,0,6,9,39,NULL,NULL,2,1,2141,1251
23022,"2021-02-15 01:07:25",NULL,0,24,NULL,2,0,0,1,8,27,NULL,NULL,4,2,2141,495
23023,"2021-02-15 01:07:25",NULL,0,22,NULL,2,0,2,2,3,58,NULL,NULL,1,3,2141,9
23024,"2021-02-15 01:07:25",NULL,0,12,NULL,2,0,0,3,4,16,NULL,NULL,1,0,2141,3086
23025,"2021-02-15 01:07:25",NULL,0,18,NULL,2,0,0,4,4,28,NULL,NULL,0,1,2141,51
23026,"2021-02-15 01:07:25",NULL,0,24,NULL,2,0,0,5,7,34,NULL,NULL,2,0,2141,195
23027,"2021-02-15 01:07:25",NULL,0,9,NULL,2,0,0,6,4,7,NULL,NULL,2,1,2141,537
23028,"2021-02-15 01:07:30",NULL,0,18,NULL,1,0,0,1,4,27,NULL,NULL,0,0,2142,480
23029,"2021-02-15 01:07:30",NULL,0,18,NULL,1,0,0,2,6,26,NULL,NULL,1,0,2142,3076
23030,"2021-02-15 01:07:30",NULL,0,24,NULL,1,0,0,3,4,46,NULL,NULL,0,3,2142,639
23031,"2021-02-15 01:07:30",NULL,0,24,NULL,1,0,0,4,8,26,NULL,NULL,1,0,2142,1742
23032,"2021-02-15 01:07:30",NULL,0,24,NULL,1,0,1,5,4,40,NULL,NULL,0,0,2142,3146
23033,"2021-02-15 01:07:30",NULL,0,12,NULL,1,0,0,6,3,13,NULL,NULL,2,1,2142,3122
23034,"2021-02-15 01:07:30",NULL,0,24,NULL,2,0,0,1,9,26,NULL,NULL,1,0,2142,3072
23035,"2021-02-15 01:07:30",NULL,0,21,NULL,2,0,1,2,8,53,NULL,NULL,0,3,2142,3099
23036,"2021-02-15 01:07:30",NULL,0,24,NULL,2,0,0,3,9,40,NULL,NULL,2,0,2142,640
23037,"2021-02-15 01:07:30",NULL,0,24,NULL,2,0,0,4,7,37,NULL,NULL,1,2,2142,3078
23038,"2021-02-15 01:07:30",NULL,0,24,NULL,2,0,0,5,4,31,NULL,NULL,1,0,2142,3104
